tok	changepoint_idx	start_idx	end_idx	value
gilbert	2012-2013	2011-2012	2012-2013	-6.152602929789407
gilts	2006-2007	2004-2005	2006-2007	-6.1594878870202034
gilts	2007-2008	2006-2007	2007-2008	7.453475644121895
gilts	2008-2009	2007-2008	2008-2009	-7.168344647037465
gingipains	2009-2010	2008-2009	2009-2010	-11.305380141613382
gins	2008-2009	2007-2008	2008-2009	12.76225639176232
gins	2009-2010	2008-2009	2009-2010	-12.376144518349076
gipc1	2012-2013	2011-2012	2012-2013	7.179739205649373
gipc1	2013-2014	2012-2013	2013-2014	-7.1539505002773485
gipc1	2014-2015	2013-2014	2014-2015	16.0268932736771
gipc1	2015-2016	2014-2015	2015-2016	-16.191619399155393
gipr	2018-2019	2016-2017	2018-2019	8.977002829494893
gipr	2019-2020	2018-2019	2019-2020	-8.450070978925408
girdling	2012-2013	2011-2012	2012-2013	8.18292549929012
girdling	2013-2014	2012-2013	2013-2014	-8.027373673818058
girdling	2014-2015	2013-2014	2014-2015	5.816261705203771
girdling	2019-2020	2018-2019	2019-2020	10.715018649575365
gisaid	2019-2020	2018-2019	2019-2020	21.589213586277886
github	2012-2013	2011-2012	2012-2013	11.173240677590526
github	2013-2014	2012-2013	2013-2014	-10.097477771548894
gitt	2017-2018	2015-2016	2017-2018	6.399013498643293
gitt	2018-2019	2017-2018	2018-2019	-6.379110440891356
giwaxs	2019-2020	2018-2019	2019-2020	7.311039032870733
gizzards	2014-2015	2013-2014	2014-2015	9.742369553464604
gizzards	2015-2016	2014-2015	2015-2016	-11.05922790781199
gizzards	2019-2020	2018-2019	2019-2020	6.768861176106565
gjb1	2010-2011	2009-2010	2010-2011	-7.454838611226681
gk	2001-2002	2000-2001	2001-2002	-10.249362152913267
gk	2002-2003	2001-2002	2002-2003	6.366725043645507
gl3	2015-2016	2014-2015	2015-2016	7.256675545672949
gl3	2016-2017	2015-2016	2016-2017	-7.1870602251678335
glas	2012-2013	2011-2012	2012-2013	-9.988097323089985
glasser	2014-2015	2013-2014	2014-2015	7.140012099013238
glasser	2015-2016	2014-2015	2015-2016	-7.396648416829821
glaxosmithkline	2008-2009	2007-2008	2008-2009	-5.598402586490715
glb1	2014-2015	2013-2014	2014-2015	9.67547314247711
glb1	2015-2016	2014-2015	2015-2016	-9.321162661843255
glcm	2010-2011	2009-2010	2010-2011	7.283657680132627
glcm	2011-2012	2010-2011	2011-2012	-6.808052335941895
gleason	2002-2003	2001-2002	2002-2003	-8.218220066406998
glfs\-25	2018-2019	2017-2018	2018-2019	11.49221432075371
glfs\-25	2019-2020	2018-2019	2019-2020	-9.98093921472872
gli1	2007-2008	2005-2006	2007-2008	25.517375375465722
gli1	2008-2009	2007-2008	2009-2010	-25.152478870619973
gli2	2008-2009	2007-2008	2008-2009	5.79999323968172
gli2	2009-2010	2008-2009	2009-2010	-5.526280552498707
glic	2011-2012	2010-2011	2011-2012	28.319549545594178
glic	2012-2013	2011-2012	2013-2014	-28.214900361689068
gliflozins	2019-2020	2018-2019	2019-2020	11.286612601451631
glio	2013-2014	2012-2013	2013-2014	-5.707317339591771
glio	2017-2018	2016-2017	2017-2018	7.299664757282093
glio	2018-2019	2017-2018	2018-2019	-7.340854896898838
gliotoxin	2009-2010	2008-2009	2009-2010	6.493535788064786
gliotoxin	2010-2011	2009-2010	2010-2011	-6.3538348804840155
gliotransmitters	2010-2011	2009-2010	2010-2011	-5.561038505259036
glis3	2017-2018	2016-2017	2017-2018	5.5929025033993405
glis3	2018-2019	2017-2018	2018-2019	-5.612125624582688
glissonean	2012-2013	2011-2012	2012-2013	-16.677451563702952
glitches	2017-2018	2016-2017	2017-2018	9.076050980032088
glitches	2018-2019	2017-2018	2018-2019	-9.584495980704306
glmr	2019-2020	2018-2019	2019-2020	7.695537096368026
globalisation	2013-2014	2012-2013	2013-2014	8.6235281793609
globalisation	2014-2015	2013-2014	2014-2015	-8.631962658050128
globo	2013-2014	2012-2013	2013-2014	7.012873396599905
globo	2015-2016	2013-2014	2015-2016	-7.240872470162473
globotriaosylsphingosine	2016-2017	2015-2016	2016-2017	6.718931332159902
globotriaosylsphingosine	2018-2019	2016-2017	2018-2019	-7.073424255759066
glp\-1	2006-2007	2005-2006	2006-2007	11.602819293373473
glp\-1	2007-2008	2006-2007	2008-2009	-11.252199911414994
glpt	2010-2011	2009-2010	2010-2011	-5.590708362068255
glpt	2011-2012	2010-2011	2011-2012	11.257277806189235
glpt	2012-2013	2011-2012	2012-2013	-10.74814692699496
glpt	2014-2015	2013-2014	2014-2015	10.366822566140685
glpt	2015-2016	2014-2015	2015-2016	-11.229307333774743
glpt	2016-2017	2015-2016	2016-2017	20.320438003450437
glpt	2017-2018	2016-2017	2017-2018	-20.26203073137246
glua3	2017-2018	2016-2017	2017-2018	-6.528286354662842
glua4	2010-2011	2009-2010	2010-2011	-17.335310555227437
glucagon	2001-2002	2000-2001	2001-2002	-9.696411970187683
glucagon	2002-2003	2001-2002	2002-2003	6.6351557013938525
glucagon	2003-2004	2002-2003	2003-2004	-6.063143528884304
glucagon_receptor	2010-2011	2009-2010	2010-2011	14.379416611473248
glucagon_receptor	2011-2012	2010-2011	2011-2012	-14.11212556394019
glucan	2004-2005	2003-2004	2004-2005	5.518953040443585
glucantime	2009-2010	2007-2008	2009-2010	8.523913335368547
glucantime	2010-2011	2009-2010	2010-2011	-8.253525828079077
glucocorticoid_receptor	2001-2002	2000-2001	2001-2002	-8.470715525954201
glucolipotoxicity	2013-2014	2012-2013	2013-2014	13.11428599750581
glucolipotoxicity	2014-2015	2013-2014	2014-2015	-12.891210814259773
glucometabolic	2015-2016	2014-2015	2015-2016	6.082417195094742
glucometers	2012-2013	2011-2012	2012-2013	8.219270575327972
glucometers	2013-2014	2012-2013	2013-2014	-8.027226447132756
glucoraphanin	2012-2013	2011-2012	2012-2013	16.805196788479645
glucoraphanin	2013-2014	2012-2013	2013-2014	-16.46269452428893
glucosamine	2002-2003	2001-2002	2002-2003	11.13678639802252
glucosamine	2003-2004	2002-2003	2003-2004	-11.705899085722054
glucose\-6\-phosphatase	2004-2005	2003-2004	2004-2005	7.363098044861483
glucose\-6\-phosphatase	2005-2006	2004-2005	2005-2006	-6.610657663240927
glucosylceramides	2013-2014	2012-2013	2013-2014	5.655056511892955
glucosylceramides	2014-2015	2013-2014	2014-2015	-5.522494477406968
glucuronide	2007-2008	2006-2007	2007-2008	14.930705833864414
glucuronide	2008-2009	2007-2008	2008-2009	-14.025147404204443
glulisine	2014-2015	2013-2014	2014-2015	7.983459784836382
glulisine	2015-2016	2014-2015	2016-2017	-8.065679816297429
glun	2014-2015	2013-2014	2014-2015	8.409457059834148
glun	2015-2016	2014-2015	2015-2016	-8.100760067889
glun	2018-2019	2017-2018	2018-2019	9.167830494410902
glun	2019-2020	2018-2019	2019-2020	-7.984758176172405
glun2	2011-2012	2010-2011	2011-2012	-9.928690493000133
glun2d	2017-2018	2015-2016	2017-2018	6.396748564913343
glun2d	2019-2020	2017-2018	2019-2020	-6.030475144374968
gluon	2013-2014	2012-2013	2013-2014	8.742643703343933
gluon	2014-2015	2013-2014	2015-2016	-8.516291602553242
glur1	2005-2006	2004-2005	2005-2006	9.953307829188187
glur1	2006-2007	2005-2006	2006-2007	-8.305779318043403
glut8	2010-2011	2009-2010	2010-2011	6.962188578167524
glut8	2011-2012	2010-2011	2011-2012	-7.160847626019778
glut8	2013-2014	2012-2013	2013-2014	10.47868086015773
glut8	2014-2015	2013-2014	2014-2015	-10.691038980576538
glut\-4	2008-2009	2007-2008	2008-2009	-7.432840928919693
glutamate_transporter\-1	2016-2017	2015-2016	2016-2017	-5.594517970914416
glutamate_transporter_1	2011-2012	2010-2011	2011-2012	5.894618804428751
glutarate	2015-2016	2013-2014	2015-2016	10.250647355053356
glutarate	2016-2017	2015-2016	2016-2017	-10.360119444277231
glutathione_peroxidase	2014-2015	2013-2014	2014-2015	-5.951057927623009
gluten	2001-2002	2000-2001	2001-2002	5.76698689570601
gluten	2002-2003	2001-2002	2002-2003	-6.7512989845991065
gluten	2007-2008	2006-2007	2007-2008	11.897330227064398
gluten	2008-2009	2007-2008	2009-2010	-11.900385946374858
glya	2010-2011	2009-2010	2010-2011	7.058247231715795
glya	2011-2012	2010-2011	2011-2012	-6.8489337845913285
glya	2019-2020	2018-2019	2019-2020	35.731818318502455
glycative	2019-2020	2018-2019	2019-2020	5.5567669424691015
glycerosomes	2019-2020	2018-2019	2019-2020	7.410148327343199
glycidyl	2010-2011	2009-2010	2010-2011	12.119905647788311
glycidyl	2011-2012	2010-2011	2011-2012	-12.395611838167092
glycine_max_\(l\.\)_merr	2011-2012	2010-2011	2011-2012	6.620112251151683
glycine_max_\(l\.\)_merr	2012-2013	2011-2012	2012-2013	-7.279447169289286
glycinergic	2007-2008	2006-2007	2007-2008	10.865935078995047
glycinergic	2008-2009	2007-2008	2008-2009	-10.409135347973148
glyco\-	2011-2012	2010-2011	2012-2013	-9.093378035780896
glyco\-	2014-2015	2013-2014	2014-2015	6.861013627654639
glyco\-	2015-2016	2014-2015	2015-2016	-6.455559477789977
glycoengineered	2013-2014	2012-2013	2013-2014	8.643416512014912
glycoengineered	2014-2015	2013-2014	2014-2015	-7.260584360108993
glycol\)\-b	2011-2012	2010-2011	2011-2012	8.642861938986856
glycol\)\-b	2012-2013	2011-2012	2012-2013	-8.723376913757123
glycomic	2008-2009	2007-2008	2008-2009	6.873626275589379
glycomic	2009-2010	2008-2009	2009-2010	-6.383181369157294
glycophosphatidylinositol	2010-2011	2009-2010	2010-2011	6.3888516572892
glycophosphatidylinositol	2011-2012	2010-2011	2011-2012	-6.217661875441584
glycosaminoglycan	2002-2003	2001-2002	2002-2003	5.800005061245518
glycosaminoglycans	2002-2003	2001-2002	2002-2003	8.798916590322804
glycosaminoglycans	2003-2004	2002-2003	2003-2004	-8.764580904034212
glycoside	2002-2003	2001-2002	2003-2004	-8.165836703801443
gm2a	2014-2015	2013-2014	2014-2015	8.594798054937488
gm2a	2015-2016	2014-2015	2016-2017	-8.143656500486857
gmdr	2012-2013	2011-2012	2012-2013	5.77197350747603
gmi	2009-2010	2008-2009	2009-2010	6.5201703060776
gmi	2010-2011	2009-2010	2010-2011	-6.644185012095877
gmi	2013-2014	2012-2013	2013-2014	6.321355115998408
gmi	2014-2015	2013-2014	2014-2015	-6.227609812094066
gmrs	2010-2011	2009-2010	2010-2011	-5.79105494894814
gn1a	2015-2016	2014-2015	2015-2016	-5.690627808908685
gnai2	2013-2014	2011-2012	2013-2014	9.863741473857928
gnai2	2014-2015	2013-2014	2014-2015	-9.406380916804626
gnai2	2017-2018	2016-2017	2017-2018	8.46351590934898
gnai2	2018-2019	2017-2018	2019-2020	-8.059341215764796
gnao1	2012-2013	2011-2012	2012-2013	7.396491510062178
gnao1	2013-2014	2012-2013	2014-2015	-6.964894002300488
gnao1	2018-2019	2017-2018	2018-2019	5.594263200665668
gnao1	2019-2020	2018-2019	2019-2020	-5.594550645627626
gnathostomes	2010-2011	2009-2010	2010-2011	6.812567852386457
gnathostomes	2011-2012	2010-2011	2011-2012	-7.009107447770561
gnc	2013-2014	2012-2013	2013-2014	8.22378897701593
gnc	2014-2015	2013-2014	2015-2016	-8.090375940952205
gnetol	2018-2019	2017-2018	2018-2019	8.037411888120099
gnetol	2019-2020	2018-2019	2019-2020	-7.092509243036858
gnmt	2011-2012	2010-2011	2011-2012	7.4811060753524785
gnmt	2012-2013	2011-2012	2012-2013	-6.2834929751740045
gnmt	2017-2018	2016-2017	2017-2018	10.371184237648224
gnmt	2018-2019	2017-2018	2018-2019	-9.956427251070025
gnps	2011-2012	2010-2011	2011-2012	-5.5949685142047265
gnptab	2013-2014	2012-2013	2013-2014	7.491961687524265
gnptab	2014-2015	2013-2014	2014-2015	-6.203937635594396
gnr	2011-2012	2009-2010	2011-2012	7.8534262928612275
gnr	2012-2013	2011-2012	2012-2013	-7.506513987034765
gnss	2011-2012	2010-2011	2011-2012	8.515698032210056
gnss	2012-2013	2011-2012	2012-2013	-7.874203463722061
gntr	2012-2013	2011-2012	2012-2013	7.4370801760022704
gntr	2013-2014	2012-2013	2013-2014	-7.25647140186881
go\-	2011-2012	2010-2011	2011-2012	5.827883207843403
god	2006-2007	2005-2006	2006-2007	9.111135572095979
god	2007-2008	2006-2007	2007-2008	-8.22836588786133
goers	2016-2017	2015-2016	2016-2017	6.0883380405632
goers	2017-2018	2016-2017	2017-2018	-5.790804679421729
goethe	2011-2012	2010-2011	2011-2012	6.354178930214994
goethe	2012-2013	2011-2012	2012-2013	-7.051307830280023
gofa	2014-2015	2013-2014	2014-2015	6.984899850475173
gofa	2015-2016	2014-2015	2015-2016	-5.733058578871848
goggles	2006-2007	2004-2005	2006-2007	8.272891178692017
goggles	2007-2008	2006-2007	2008-2009	-8.564902297972425
goiter	2008-2009	2007-2008	2008-2009	10.009845520165015
goiter	2009-2010	2008-2009	2009-2010	-10.177566982120798
gold\(i	2009-2010	2008-2009	2009-2010	-9.197422333340487
gold\(i\)\-catalyzed	2009-2010	2008-2009	2009-2010	-9.801806436856097
golden_pompano	2017-2018	2016-2017	2017-2018	11.204444260449149
golden_pompano	2018-2019	2017-2018	2018-2019	-11.08341681602028
golgi\-	2010-2011	2009-2010	2010-2011	6.612389612151318
golgi\-	2011-2012	2010-2011	2011-2012	-6.242653032035168
golph3	2011-2012	2010-2011	2011-2012	26.640349599580933
golph3	2012-2013	2011-2012	2012-2013	-26.18481185936394
gonad	2003-2004	2002-2003	2003-2004	9.792825384290554
gonad	2004-2005	2003-2004	2004-2005	-8.533919500894028
gondar	2011-2012	2010-2011	2011-2012	7.4720265708405105
gondar	2012-2013	2011-2012	2012-2013	-6.743937674527358
gonial	2011-2012	2010-2011	2011-2012	8.273230766633741
gonial	2012-2013	2011-2012	2012-2013	-8.302255842173338
gonococcal	2006-2007	2005-2006	2006-2007	7.473669920496583
gonococcal	2007-2008	2006-2007	2007-2008	-8.777912877049317
goodman	2007-2008	2006-2007	2007-2008	-5.866788156222236
google	2004-2005	2003-2004	2004-2005	13.601404203567835
google	2005-2006	2004-2005	2005-2006	-13.202855503008365
gopher_tortoise	2019-2020	2018-2019	2019-2020	8.900734177014947
gorge	2011-2012	2010-2011	2011-2012	9.160562600364884
gorge	2012-2013	2011-2012	2012-2013	-9.100271058291897
goteborg	2012-2013	2011-2012	2012-2013	6.417614593960432
goteborg	2013-2014	2012-2013	2013-2014	-6.754246626758303
gould	2010-2011	2009-2010	2010-2011	5.816183957417267
gould	2011-2012	2010-2011	2012-2013	-6.347811087985304
gourd	2012-2013	2011-2012	2012-2013	5.845126227190885
gourd	2018-2019	2017-2018	2018-2019	7.877133880428225
gourd	2019-2020	2018-2019	2019-2020	-7.799957341737651
gouty	2009-2010	2008-2009	2009-2010	10.351869812096442
gouty	2010-2011	2009-2010	2010-2011	-10.078836678087878
governance	2004-2005	2003-2004	2004-2005	8.343371857407927
governance	2005-2006	2004-2005	2005-2006	-8.206056379417873
gowns	2009-2010	2008-2009	2009-2010	8.65545827570301
gowns	2010-2011	2009-2010	2010-2011	-8.61201049460603
gowns	2014-2015	2013-2014	2014-2015	6.0482701094642195
gowns	2015-2016	2014-2015	2015-2016	-5.545434351048655
gp100	2008-2009	2007-2008	2008-2009	-5.557822076828877
gp120	2003-2004	2002-2003	2003-2004	12.641630927864838
gp120	2004-2005	2003-2004	2004-2005	-13.140091932545497
gp130	2005-2006	2004-2005	2005-2006	13.175133244169672
gp130	2006-2007	2005-2006	2007-2008	-12.42645976345571
gp6	2011-2012	2010-2011	2011-2012	-7.259448005771009
gp63	2018-2019	2017-2018	2018-2019	7.4599249915587835
gp63	2019-2020	2018-2019	2019-2020	-6.748181419463006
gpat	2013-2014	2012-2013	2013-2014	6.962898031611223
gpat	2014-2015	2013-2014	2014-2015	-6.459799601357389
gpd2	2013-2014	2012-2013	2013-2014	7.894991864009199
gpd2	2014-2015	2013-2014	2014-2015	-7.322541901660683
gpd2	2018-2019	2017-2018	2018-2019	6.323130163566484
gppi	2013-2014	2012-2013	2013-2014	6.576616021463959
gppi	2014-2015	2013-2014	2014-2015	-5.679159270426509
gpr101	2015-2016	2014-2015	2015-2016	6.894079874834945
gpr101	2016-2017	2015-2016	2016-2017	-7.64864855229346
gpr101	2019-2020	2017-2018	2019-2020	6.0711014589567815
gpr119	2012-2013	2011-2012	2012-2013	8.732984886011273
gpr119	2013-2014	2012-2013	2013-2014	-8.59405983931413
gpr119	2015-2016	2014-2015	2015-2016	9.686771772000496
gpr119	2016-2017	2015-2016	2016-2017	-8.965027293885246
gpr120	2013-2014	2012-2013	2013-2014	5.604866662171251
gpr120	2014-2015	2013-2014	2014-2015	-5.849826944044844
gpr132	2015-2016	2013-2014	2015-2016	11.98952344246578
gpr132	2016-2017	2015-2016	2016-2017	-12.85856068127601
gpr132	2018-2019	2017-2018	2018-2019	6.1154423691602044
gpr132	2019-2020	2018-2019	2019-2020	-6.055541338251615
gpr143	2014-2015	2013-2014	2014-2015	8.905309514880766
gpr143	2015-2016	2014-2015	2016-2017	-8.00046316624714
gpr17	2016-2017	2015-2016	2016-2017	11.587972510987468
gpr17	2017-2018	2016-2017	2018-2019	-11.335052047945979
gpr18	2010-2011	2009-2010	2010-2011	-6.528030429458563
gpr35	2014-2015	2013-2014	2014-2015	11.908120895800689
gpr35	2015-2016	2014-2015	2015-2016	-11.595757712185359
gpr35	2016-2017	2015-2016	2017-2018	6.733613257336075
gpr35	2018-2019	2017-2018	2018-2019	-6.4176615574198035
gpr54	2008-2009	2007-2008	2008-2009	6.587652061527976
gpr54	2009-2010	2008-2009	2009-2010	-6.771348586036219
gpr55	2009-2010	2008-2009	2009-2010	6.007455889833267
gpr81	2013-2014	2012-2013	2013-2014	14.258828713316161
gpr81	2014-2015	2013-2014	2014-2015	-15.495165581175993
gpr81	2015-2016	2014-2015	2015-2016	13.407898801907024
gpr81	2016-2017	2015-2016	2016-2017	-13.100472565255428
gpr81	2019-2020	2018-2019	2019-2020	14.995090858495905
gprc5a	2010-2011	2009-2010	2010-2011	-33.05311715884675
gprc5a	2011-2012	2010-2011	2011-2012	15.295504758604785
gprc5a	2012-2013	2011-2012	2012-2013	-15.016218859122544
gprc5a	2013-2014	2012-2013	2013-2014	9.899153358013516
gprc5a	2014-2015	2013-2014	2014-2015	-9.816826629932013
gpt2	2018-2019	2017-2018	2018-2019	5.618664803036304
gpt2	2019-2020	2018-2019	2019-2020	-5.774561775083365
gpts	2018-2019	2017-2018	2018-2019	7.1467542367290875
gpts	2019-2020	2018-2019	2019-2020	-5.5700135358704985
gpv	2009-2010	2008-2009	2009-2010	-5.713827977656612
gpv	2011-2012	2010-2011	2011-2012	35.2923507477396
gpv	2012-2013	2011-2012	2012-2013	-34.820641146914646
gpx	2003-2004	2002-2003	2003-2004	6.733901081614125
gpx4	2010-2011	2009-2010	2010-2011	20.365776158470847
gpx4	2011-2012	2010-2011	2012-2013	-19.77325543595752
gr	2001-2002	2000-2001	2001-2002	-16.737575369900835
gr24	2011-2012	2010-2011	2011-2012	6.910878180946265
gr24	2012-2013	2011-2012	2012-2013	-6.503300884989258
gr\-1	2004-2005	2003-2004	2004-2005	9.319006851005858
gr\-1	2005-2006	2004-2005	2005-2006	-8.84832367077161
gra14	2019-2020	2018-2019	2019-2020	5.792982098154646
gra6	2012-2013	2011-2012	2012-2013	8.300844820920787
gra6	2013-2014	2012-2013	2013-2014	-7.434470919515906
gradepro	2016-2017	2013-2014	2016-2017	7.507049237613015
gradepro	2017-2018	2016-2017	2017-2018	-7.204972309403225
graduate	2002-2003	2001-2002	2002-2003	8.186041920722502
graduate	2003-2004	2002-2003	2003-2004	-6.996821647179409
grams	2002-2003	2001-2002	2002-2003	10.591415066758742
grams	2003-2004	2002-2003	2005-2006	-11.717775793048068
granted	2005-2006	2004-2005	2005-2006	6.064537090888428
granted	2006-2007	2005-2006	2006-2007	-5.620104245221891
granulosa	2002-2003	2001-2002	2002-2003	34.28294484213945
granulosa	2003-2004	2002-2003	2003-2004	-34.32854905238077
granzyme_b	2002-2003	2001-2002	2002-2003	8.355125332119586
granzyme_b	2003-2004	2002-2003	2003-2004	-8.275876278532039
graphenes	2012-2013	2011-2012	2012-2013	6.208277941519171
graphenes	2014-2015	2012-2013	2014-2015	-6.131261355121958
graphyne	2015-2016	2014-2015	2015-2016	5.620638029694793
grase	2012-2013	2011-2012	2012-2013	5.829906104592591
grase	2013-2014	2012-2013	2013-2014	-5.701001937353815
grase	2014-2015	2013-2014	2014-2015	5.596311911411644
grase	2015-2016	2014-2015	2015-2016	-5.692848182958624
grashof	2019-2020	2018-2019	2019-2020	5.969545048038104
grasp	2005-2006	2004-2005	2005-2006	10.173662125166691
grasp	2006-2007	2005-2006	2007-2008	-9.971158695539668
grassland	2007-2008	2006-2007	2007-2008	15.500110802019563
grassland	2008-2009	2007-2008	2008-2009	-15.884777784537146
gravimeter	2016-2017	2015-2016	2016-2017	6.920805664579975
gravimeter	2017-2018	2016-2017	2019-2020	-7.4379969386636215
gravite	2012-2013	2011-2012	2012-2013	6.345981232958454
gravite	2014-2015	2012-2013	2014-2015	-6.497883935604008
grb14	2009-2010	2008-2009	2009-2010	-5.732555717633353
grb14	2019-2020	2018-2019	2019-2020	21.74741019370822
grb2	2005-2006	2004-2005	2005-2006	13.16493949213538
grb2	2006-2007	2005-2006	2006-2007	-14.40698867414753
grb2	2007-2008	2006-2007	2007-2008	15.625837993717926
grb2	2008-2009	2007-2008	2008-2009	-14.99502307516116
greb1l	2019-2020	2018-2019	2019-2020	17.072400593662
green_lacewing	2019-2020	2018-2019	2019-2020	5.562118680092597
greenfield	2017-2018	2016-2017	2017-2018	6.291932980147605
greenfield	2019-2020	2017-2018	2019-2020	-6.350458394961618
greenspace	2013-2014	2012-2013	2013-2014	15.276688266489908
greenspace	2014-2015	2013-2014	2014-2015	-15.013248257319345
gremlin1	2015-2016	2014-2015	2015-2016	9.5722542390364
gremlin1	2016-2017	2015-2016	2016-2017	-8.889858274398051
gremlin\-1	2015-2016	2014-2015	2015-2016	10.928305336744847
